ef_id,entity_id,entity_name,ef_value,ef_unit,confidence,is_outlier,multiplier_applied,timestamp
ef_7ab5d8fd,1106,1106,0.0018,kg CO2e,0.7602388809039804,False,False,2025-03-13
ef_afb7fe22,1107,1107,0.00146,kg CO2e,0.8134387347629896,False,False,2025-03-13
ef_74718633,1108,1108,0.00096,kg CO2e,0.873332762384656,False,True,2025-03-13
ef_0b806711,1109,1109,0.00157,kg CO2e,0.7473742941710911,False,False,2025-03-13
ef_191b1ef2,1110,1110,0.0025499999999999,kg CO2e,0.8037444791857994,False,True,2025-03-13
ef_06252449,1111,1111,0.00323,kg CO2e,0.75576776709873,False,False,2025-03-13
ef_74e0e73d,1112,1112,0.00392,kg CO2e,0.9118193329141,False,False,2025-03-13
ef_cb7e21ae,1113,1113,0.00182,kg CO2e,0.7305597336239037,False,False,2025-03-13
ef_b35bb32a,1114,1114,0.00052,kg CO2e,0.9964293565786324,False,False,2025-03-13
ef_8f9b4d2c,1115,1115,0.00207,kg CO2e,0.9770436168608444,False,False,2025-03-13
ef_e8b4a094,1116,1116,0.001,kg CO2e,0.8823725632607088,False,False,2025-03-13
ef_0bef0498,1117,1117,0.00062,kg CO2e,0.915133053482325,False,True,2025-03-13
ef_e5d7bf11,1118,1118,0.0049,kg CO2e,0.8492382118552319,False,False,2025-03-13
ef_e422118d,1119,1119,0.00311,kg CO2e,0.7020225709257166,False,True,2025-03-13
ef_98ec8220,1120,1120,0.00118,kg CO2e,0.9147580980789816,False,False,2025-03-13
ef_21ac959e,1121,1121,0.00239,kg CO2e,0.8534029052638863,False,True,2025-03-13
ef_230bf658,1122,1122,0.00186,kg CO2e,0.8659435053241877,False,False,2025-03-13
ef_6deb4c49,1123,1123,0.00289,kg CO2e,0.8281506873060112,False,False,2025-03-13
ef_c9ac4bd4,1124,1124,0.00469,kg CO2e,0.9107791618194488,False,True,2025-03-13
ef_bf8d3760,1125,1125,0.00086,kg CO2e,0.708684273652001,False,False,2025-03-13
ef_105bf894,1126,1126,0.00414,kg CO2e,0.9359378261408096,False,False,2025-03-13
ef_0f0d2784,1127,1127,0.00131,kg CO2e,0.8299892355678966,False,False,2025-03-13
ef_2d858aab,1128,1128,0.00088,kg CO2e,0.7207450419714041,False,False,2025-03-13
ef_abef0ec7,1129,1129,0.00175,kg CO2e,0.9510424131346872,False,False,2025-03-13
ef_557dce9c,1130,1130,0.00071,kg CO2e,0.8517631457616285,False,False,2025-03-13
ef_30951cbc,1131,1131,0.00135,kg CO2e,0.952859128850556,False,False,2025-03-13
ef_48059ad2,1132,1132,0.00078,kg CO2e,0.9447973328195758,False,True,2025-03-13
ef_6f45c289,1133,1133,0.00191,kg CO2e,0.8466705551637133,False,False,2025-03-13
ef_76311057,1134,1134,0.00153,kg CO2e,0.8960794444101318,False,False,2025-03-13
ef_cee4e94e,1135,1135,0.00177,kg CO2e,0.9811929282149948,False,True,2025-03-13
ef_88afe254,1136,1136,0.00059,kg CO2e,0.8129640637118238,False,False,2025-03-13
ef_6a6132e2,1137,1137,0.00182,kg CO2e,0.8313265303760813,False,False,2025-03-13
ef_c4a10687,1138,1138,0.00021,kg CO2e,0.8329853274726945,False,False,2025-03-13
ef_57f6e9ed,1139,1139,0.00027,kg CO2e,0.8039644575677628,False,False,2025-03-13
ef_169de416,1140,1140,0.00056,kg CO2e,0.9567791887855428,False,True,2025-03-13
ef_793895c5,1141,1141,0.00165,kg CO2e,0.8576942137804409,False,False,2025-03-13
ef_864c6fce,1142,1142,0.00095,kg CO2e,0.9550339508780928,False,False,2025-03-13
ef_3c62d5bb,1143,1143,0.00164,kg CO2e,0.7210116632309271,False,False,2025-03-13
ef_399bfee2,1144,1144,0.00113,kg CO2e,0.7470638057118172,False,False,2025-03-13
ef_9164cf13,1145,1145,0.00017,kg CO2e,0.7798077452696254,False,False,2025-03-13
ef_c7051ee1,1146,1146,0.0019399999999999,kg CO2e,0.9974947656236076,False,False,2025-03-13
ef_eadf551e,1147,1147,0.00153,kg CO2e,0.9449271911777392,False,False,2025-03-13
ef_9e0b0182,1148,1148,0.00124,kg CO2e,0.9109680599173522,False,False,2025-03-13
ef_6ee6d16c,1149,1149,0.00123,kg CO2e,0.7343544011337806,False,True,2025-03-13
ef_36a190c3,1150,1150,0.00156,kg CO2e,0.8347276605074422,False,False,2025-03-13
ef_dba8b1d3,1151,1151,0.00086,kg CO2e,0.9838514097284898,False,False,2025-03-13
ef_e37c977c,1152,1152,0.00113,kg CO2e,0.8141625310852406,False,False,2025-03-13
ef_ec0d3d6c,1153,1153,0.00124,kg CO2e,0.8448688147766175,False,False,2025-03-13
ef_d10d9021,1154,1154,0.00063,kg CO2e,0.7940354584399022,False,False,2025-03-13
ef_d5f025d4,1155,1155,0.00165,kg CO2e,0.8678623123174023,False,False,2025-03-13
ef_12a5c69b,1156,1156,0.00163,kg CO2e,0.7522725318565223,False,False,2025-03-13
ef_a83c5ad1,1157,1157,0.0001799999999999,kg CO2e,0.7360102279720769,False,False,2025-03-13
ef_a386166b,1158,1158,0.00102,kg CO2e,0.7412887968355785,False,False,2025-03-13
ef_fb58cdc6,1159,1159,0.00045,kg CO2e,0.919515936174086,False,False,2025-03-13
ef_0214e3a0,1160,1160,0.00019,kg CO2e,0.9089804532882828,False,False,2025-03-13
ef_068a6cd1,1161,1161,0.00079,kg CO2e,0.892490041634803,False,False,2025-03-13
ef_5ef9b441,1162,1162,0.00106,kg CO2e,0.7549415535543934,False,False,2025-03-13
ef_8642176f,1163,1163,0.0012,kg CO2e,0.9181676405761734,False,False,2025-03-13
ef_ecd3c725,1164,1164,0.00048,kg CO2e,0.8541873407172382,False,False,2025-03-13
ef_7c75fd09,1165,1165,0.00107,kg CO2e,0.942808088538103,False,False,2025-03-13
ef_ae76be09,1166,1166,0.00092,kg CO2e,0.7107999531736106,False,False,2025-03-13
ef_1b7bf381,1167,1167,0.00173,kg CO2e,0.9968573726181672,False,False,2025-03-13
ef_a89b3d39,1168,1168,0.0017,kg CO2e,0.702117754423683,False,False,2025-03-13
ef_dd2329a4,1169,1169,0.00166,kg CO2e,0.9895796014858942,False,False,2025-03-13
ef_4f3d9771,1170,1170,0.00103,kg CO2e,0.8536785279379475,False,True,2025-03-13
ef_0098301c,1171,1171,0.00069,kg CO2e,0.9967113401464592,False,False,2025-03-13
ef_ce8df118,1172,1172,0.0019399999999999,kg CO2e,0.9572219678806976,False,False,2025-03-13
ef_2f22aefb,1173,1173,0.00165,kg CO2e,0.994011713688604,False,False,2025-03-13
ef_fa862ebd,1174,1174,0.00019,kg CO2e,0.7068113806822107,False,True,2025-03-13
ef_8fd08b21,1175,1175,0.00135,kg CO2e,0.9848377606819548,False,False,2025-03-13
ef_834a3475,1176,1176,0.00027,kg CO2e,0.9847300715742816,False,False,2025-03-13
ef_3837a7d7,1177,1177,0.0008,kg CO2e,0.9824799966855692,False,False,2025-03-13
ef_9c5b04e9,1178,1178,0.00033,kg CO2e,0.9895938750502394,False,False,2025-03-13
ef_4cb13a00,1179,1179,0.00101,kg CO2e,0.8663109605630396,False,False,2025-03-13
ef_e3010c8f,1180,1180,0.00121,kg CO2e,0.9999093165905614,False,False,2025-03-13
ef_4f2eb3c1,1181,1181,0.00086,kg CO2e,0.9441830992327476,False,False,2025-03-13
ef_eac342c6,1182,1182,0.00053,kg CO2e,0.7916493294401412,False,True,2025-03-13
ef_0216ec7b,1183,1183,0.00148,kg CO2e,0.7492042438078772,False,False,2025-03-13
ef_7c3f5161,1184,1184,0.00089,kg CO2e,0.8625813339458934,False,False,2025-03-13
ef_18073a49,1185,1185,0.0003,kg CO2e,0.7942998461308367,False,False,2025-03-13
ef_f2d91c06,1186,1186,0.00105,kg CO2e,0.8052433606829041,False,False,2025-03-13
ef_0cb148d1,1187,1187,0.00044,kg CO2e,0.7965178212416243,False,False,2025-03-13
ef_ae82f45f,1188,1188,0.00037,kg CO2e,0.8826572561870515,False,False,2025-03-13
ef_a62e95bc,1189,1189,0.0009,kg CO2e,0.8803305452802722,False,True,2025-03-13
ef_d4d53646,1190,1190,0.00168,kg CO2e,0.960238766496892,False,False,2025-03-13
ef_3c243f51,1191,1191,0.00069,kg CO2e,0.7368719598138103,False,False,2025-03-13
ef_9ac44d82,1192,1192,0.001,kg CO2e,0.9595970079651444,False,False,2025-03-13
ef_0bd60792,1193,1193,0.00041,kg CO2e,0.9215151850891868,False,True,2025-03-13
ef_6b21a87a,1194,1194,0.0015,kg CO2e,0.9154255503451888,False,False,2025-03-13
ef_f2b5f052,1195,1195,0.0013,kg CO2e,0.7618895939135992,False,True,2025-03-13
ef_e8deb43e,1196,1196,0.00061,kg CO2e,0.8608954669092374,False,False,2025-03-13
ef_877acadd,1197,1197,0.00024,kg CO2e,0.7338753872441058,False,False,2025-03-13
ef_253c19f6,1198,1198,0.00163,kg CO2e,0.7646104017571139,False,False,2025-03-13
ef_8b8d5742,1199,1199,0.00198,kg CO2e,0.8948683448864532,False,False,2025-03-13
ef_fcff6868,1200,1200,0.00125,kg CO2e,0.7781667596970148,False,True,2025-03-13
ef_5fc65514,1201,1201,0.0007199999999999,kg CO2e,0.9880123784861904,False,False,2025-03-13
ef_f51055da,1202,1202,0.00173,kg CO2e,0.923830633160798,False,False,2025-03-13
ef_63ded32e,1203,1203,0.00113,kg CO2e,0.7290049117591384,False,False,2025-03-13
ef_f68cc6ca,1204,1204,0.00024,kg CO2e,0.8949861035643709,False,False,2025-03-13
ef_10453eb2,1205,1205,0.00173,kg CO2e,0.9340135271264342,False,False,2025-03-13
ef_b0eae414,1206,1206,0.0017,kg CO2e,0.8695657999535003,False,False,2025-03-13
ef_4a5a0952,1207,1207,0.00192,kg CO2e,0.8469091342916284,False,False,2025-03-13
ef_f55e644e,1208,1208,0.0001799999999999,kg CO2e,0.7182867563818459,False,False,2025-03-13
ef_cf5023e1,1209,1209,0.00081,kg CO2e,0.8818777715736031,False,False,2025-03-13
ef_651d0394,1210,1210,0.00084,kg CO2e,0.9884812691384236,False,False,2025-03-13
ef_118fd674,1211,1211,0.0019399999999999,kg CO2e,0.9580687597023472,False,True,2025-03-13
ef_02baec61,1212,1212,0.00156,kg CO2e,0.9177850113154392,False,False,2025-03-13
ef_c9a552a8,1213,1213,0.00195,kg CO2e,0.7181614823178868,False,False,2025-03-13
ef_7ff4b19e,1214,1214,0.00112,kg CO2e,0.8476290413360926,False,True,2025-03-13
ef_a1a2630a,1215,1215,0.00034,kg CO2e,0.7455308645804418,False,False,2025-03-13
ef_53fa0cd5,1216,1216,0.00108,kg CO2e,0.7032124670776312,False,False,2025-03-13
ef_b4f3a3dd,1217,1217,0.00134,kg CO2e,0.9185287298914234,False,False,2025-03-13
ef_48450f44,1218,1218,0.00086,kg CO2e,0.7154747847672938,False,True,2025-03-13
ef_a6b325e2,1219,1219,0.00035,kg CO2e,0.7729654148517067,False,False,2025-03-13
ef_b4421a1f,1220,1220,0.00103,kg CO2e,0.8010288749242753,False,False,2025-03-13
ef_c6f964ea,1221,1221,0.00079,kg CO2e,0.8961877520576779,False,False,2025-03-13
ef_a6f64ac0,1222,1222,0.00148,kg CO2e,0.9722285058739908,False,True,2025-03-13
ef_67190702,1223,1223,0.00195,kg CO2e,0.9632543563999638,False,False,2025-03-13
ef_dfa7c10a,1224,1224,0.00107,kg CO2e,0.9483332531126712,False,True,2025-03-13
ef_2a193e3c,1225,1225,0.00081,kg CO2e,0.781897512407129,False,False,2025-03-13
ef_dffc0930,1226,1226,0.0007199999999999,kg CO2e,0.7528757137598439,False,True,2025-03-13
ef_06683b49,1227,1227,0.00077,kg CO2e,0.8186955987227137,False,False,2025-03-13
ef_9b8da0f1,1228,1228,0.00161,kg CO2e,0.7933828906545446,False,False,2025-03-13
ef_6d82d603,1229,1229,0.00048,kg CO2e,0.902206544787636,False,False,2025-03-13
ef_c8a423ca,1230,1230,0.00185,kg CO2e,0.8098711018713517,False,False,2025-03-13
ef_6310780a,1231,1231,0.00156,kg CO2e,0.9646724034392844,False,False,2025-03-13
ef_b4e19d5b,1232,1232,0.00191,kg CO2e,0.8388470565667132,False,False,2025-03-13
ef_fcc795a4,1233,1233,0.00017,kg CO2e,0.8534119928258813,False,False,2025-03-13
ef_f9914ad3,1234,1234,0.00127,kg CO2e,0.783797393693903,False,False,2025-03-13
ef_c8d74907,1235,1235,0.00192,kg CO2e,0.9018587752903804,False,False,2025-03-13
ef_fef3108b,1236,1236,0.00133,kg CO2e,0.7810958192862082,False,False,2025-03-13
ef_0decdd37,1237,1237,0.00098,kg CO2e,0.998430640063952,False,False,2025-03-13
ef_14cdee32,1238,1238,0.00117,kg CO2e,0.9623488503657004,False,False,2025-03-13
ef_dc4645fb,1239,1239,0.00143,kg CO2e,0.813658621385947,False,False,2025-03-13
ef_d1348b67,1240,1240,0.00014,kg CO2e,0.73798145187721,False,False,2025-03-13
ef_9e089997,1241,1241,0.00112,kg CO2e,0.796922057666134,False,True,2025-03-13
ef_5f2eccb2,1242,1242,0.00176,kg CO2e,0.927145296014462,False,False,2025-03-13
ef_f890d231,1243,1243,0.00091,kg CO2e,0.8031919537793802,False,True,2025-03-13
ef_0958fafd,1244,1244,0.00089,kg CO2e,0.7353666615038789,False,False,2025-03-13
ef_e68e8f19,1245,1245,0.00116,kg CO2e,0.8119901644757153,False,False,2025-03-13
ef_b7c3a5aa,1246,1246,0.00076,kg CO2e,0.7373702680770025,False,True,2025-03-13
ef_5ea71c01,1247,1247,0.00157,kg CO2e,0.9260028731476564,False,False,2025-03-13
ef_fa4dc72c,1248,1248,0.0019,kg CO2e,0.9686603413332624,False,False,2025-03-13
ef_405eabd4,1249,1249,0.0016899999999999,kg CO2e,0.7512994679030333,False,False,2025-03-13
ef_62837ccf,1250,1250,0.0004,kg CO2e,0.7469297753748303,False,False,2025-03-13
ef_13f9ec2d,1251,1251,0.00013,kg CO2e,0.8349998326450659,False,False,2025-03-13
ef_d4c45c8b,1252,1252,0.00182,kg CO2e,0.9082148978069144,False,False,2025-03-13
ef_2b3cf49b,1253,1253,0.00079,kg CO2e,0.8635257218912462,False,False,2025-03-13
ef_8c29a700,1254,1254,0.00171,kg CO2e,0.9812780281181028,False,False,2025-03-13
ef_f3b47e18,1255,1255,0.00187,kg CO2e,0.798005729704921,False,True,2025-03-13
ef_f6029f4e,1256,1256,0.00151,kg CO2e,0.9100411326058844,False,False,2025-03-13
ef_8e7a93f0,1257,1257,0.00156,kg CO2e,0.8892031910920538,False,False,2025-03-13
ef_38848f0f,1258,1258,0.00025,kg CO2e,0.7408970312622566,False,False,2025-03-13
ef_b12e6d73,1259,1259,0.00048,kg CO2e,0.8550490917067354,False,False,2025-03-13
ef_304f9ec0,1260,1260,0.00182,kg CO2e,0.7687147892543288,False,False,2025-03-13
ef_7a913c6e,1261,1261,0.00197,kg CO2e,0.7396459442914398,False,False,2025-03-13
ef_81174550,1262,1262,0.00125,kg CO2e,0.9980966520424986,False,True,2025-03-13
ef_c1cc6c03,1263,1263,0.00063,kg CO2e,0.874528945153596,False,False,2025-03-13
ef_a7a8a8d9,1264,1264,0.00175,kg CO2e,0.7715004408146758,False,False,2025-03-13
ef_66e5789f,1265,1265,0.00054,kg CO2e,0.866536205848826,False,False,2025-03-13
ef_46332b5c,1266,1266,0.00055,kg CO2e,0.8975622223024828,False,False,2025-03-13
ef_75998a85,1267,1267,0.00061,kg CO2e,0.8991923212414427,False,True,2025-03-13
ef_ef8c053f,1268,1268,0.00028,kg CO2e,0.7666747143404925,False,False,2025-03-13
ef_4a79a330,1269,1269,0.00131,kg CO2e,0.9113853102338232,False,False,2025-03-13
ef_f62a48f1,1270,1270,0.00186,kg CO2e,0.7908620638642355,False,False,2025-03-13
ef_6a497b0b,1271,1271,0.00087,kg CO2e,0.8057288002704176,False,False,2025-03-13
ef_ec74ed61,1272,1272,0.00145,kg CO2e,0.925167047650531,False,False,2025-03-13
ef_c3455fee,1273,1273,0.00128,kg CO2e,0.977712164835068,False,False,2025-03-13
ef_66916b4f,1274,1274,0.00118,kg CO2e,0.7448916959589859,False,False,2025-03-13
ef_3a1ef790,1275,1275,0.00114,kg CO2e,0.930725583943792,False,False,2025-03-13
ef_1d2d7193,1276,1276,0.00107,kg CO2e,0.9372643347050054,False,False,2025-03-13
ef_7e89954d,1277,1277,0.00189,kg CO2e,0.9768737732545986,False,False,2025-03-13
ef_6eb7995e,1278,1278,0.0013,kg CO2e,0.9931616587524617,False,False,2025-03-13
ef_ff6804fd,1279,1279,0.00061,kg CO2e,0.9609586202662136,False,True,2025-03-13
ef_6d977b5e,1280,1280,0.0009699999999999,kg CO2e,0.8549369258918785,False,False,2025-03-13
ef_dec4d5e1,1281,1281,0.00069,kg CO2e,0.8854730319537633,False,True,2025-03-13
ef_d6e8fd54,1282,1282,0.0016,kg CO2e,0.9150868699444492,False,False,2025-03-13
ef_71cffff5,1283,1283,0.00071,kg CO2e,0.7928611264746078,False,False,2025-03-13
ef_55df84f5,1284,1284,0.00029,kg CO2e,0.8678439897489131,False,False,2025-03-13
ef_82d7cf16,1285,1285,0.00148,kg CO2e,0.8447223918031335,False,False,2025-03-13
ef_5f54d474,1286,1286,0.00197,kg CO2e,0.7608499123221661,False,False,2025-03-13
ef_cd751915,1287,1287,0.00189,kg CO2e,0.7011056854451537,False,True,2025-03-13
ef_429250cb,1288,1288,0.00173,kg CO2e,0.8100695178342341,False,False,2025-03-13
ef_95059629,1289,1289,0.00042,kg CO2e,0.8317851770884028,False,False,2025-03-13
ef_22e109e9,1290,1290,0.00163,kg CO2e,0.9632140699774238,False,False,2025-03-13
ef_e4395084,1291,1291,0.00123,kg CO2e,0.9147475817073628,False,False,2025-03-13
ef_fed7795c,1292,1292,0.00027,kg CO2e,0.9604051629489012,False,True,2025-03-13
ef_da30a18d,1293,1293,0.00051,kg CO2e,0.9051977540517218,False,False,2025-03-13
ef_33a18d14,1294,1294,0.00098,kg CO2e,0.8821147056452695,False,True,2025-03-13
ef_3c08c57e,1295,1295,0.00154,kg CO2e,0.8641147835085238,False,False,2025-03-13
ef_5e577e59,1296,1296,0.00146,kg CO2e,0.9850585781021748,False,False,2025-03-13
ef_8e85da7f,1297,1297,0.0003599999999999,kg CO2e,0.7292330063995506,False,False,2025-03-13
ef_b928457a,1298,1298,0.00075,kg CO2e,0.8115389470969034,False,False,2025-03-13
ef_536f4423,1299,1299,0.00103,kg CO2e,0.9200802579241548,False,True,2025-03-13
ef_dd716440,1300,1300,0.00158,kg CO2e,0.9526163959096516,False,False,2025-03-13
ef_85008831,1301,1301,0.00011,kg CO2e,0.7826044606809517,False,False,2025-03-13
ef_cecd15b1,1302,1302,0.00102,kg CO2e,0.9575510672324988,False,False,2025-03-13
ef_bfacc1b4,1303,1303,0.00167,kg CO2e,0.8113968585443264,False,True,2025-03-13
ef_6ca04045,1304,1304,0.00106,kg CO2e,0.7899741383359776,False,False,2025-03-13
ef_c575e0eb,1305,1305,0.00158,kg CO2e,0.9554215172338886,False,False,2025-03-13
ef_1e5d7df7,1306,1306,0.00171,kg CO2e,0.8335055081238585,False,False,2025-03-13
ef_b186eb1c,1307,1307,0.00168,kg CO2e,0.8514447796345762,False,False,2025-03-13
ef_6f6781d8,1308,1308,0.01319,kg CO2e,0.7237049907488002,True,False,2025-03-13
ef_508feba2,1309,1309,0.01248,kg CO2e,0.9075151403135288,True,False,2025-03-13
ef_8197e91d,1310,1310,0.0192899999999999,kg CO2e,0.9296078425906532,True,False,2025-03-13
ef_c8b31421,1311,1311,0.02798,kg CO2e,0.8272111372373907,True,False,2025-03-13
ef_8c7aa720,1312,1312,0.02331,kg CO2e,0.9711613052517756,True,False,2025-03-13
ef_589075b8,1313,1313,0.01654,kg CO2e,0.8684421343927551,True,False,2025-03-13
ef_d6b4c59b,1314,1314,0.02469,kg CO2e,0.887058456366762,True,False,2025-03-13
ef_0957ea9f,1315,1315,0.04684,kg CO2e,0.9859606556116336,True,False,2025-03-13
ef_3ea687d0,1316,1316,0.00397,kg CO2e,0.8508469257447396,False,False,2025-03-13
ef_181cc343,1317,1317,0.02694,kg CO2e,0.750095586437637,True,True,2025-03-13
ef_0491ce2d,1318,1318,0.00548,kg CO2e,0.7962426324277208,False,False,2025-03-13
ef_7ae43812,1319,1319,0.02764,kg CO2e,0.7220409082106971,True,False,2025-03-13
ef_3ccfe6c1,1320,1320,0.02054,kg CO2e,0.838280296815912,True,False,2025-03-13
ef_64a4ec87,1321,1321,0.02634,kg CO2e,0.924203665295952,True,False,2025-03-13
ef_db88811d,1322,1322,0.0176,kg CO2e,0.8713542236638401,True,False,2025-03-13
ef_88550396,1323,1323,0.00504,kg CO2e,0.8068432513151244,False,False,2025-03-13
ef_5ba581e3,1324,1324,0.02685,kg CO2e,0.8898075670737372,True,False,2025-03-13
ef_bf83904c,1325,1325,0.00547,kg CO2e,0.9202165394821532,False,False,2025-03-13
ef_dec312ca,1326,1326,0.00239,kg CO2e,0.8981797038416126,False,False,2025-03-13
ef_8ec6f5c6,1327,1327,0.0099,kg CO2e,0.7948184899219347,True,False,2025-03-13
ef_014eb3fe,1328,1328,0.00725,kg CO2e,0.9691228204417376,False,False,2025-03-13
ef_fda00d6b,1329,1329,0.02448,kg CO2e,0.8549251357096403,True,False,2025-03-13
ef_348bbe44,1330,1330,0.02212,kg CO2e,0.7901733543983156,True,False,2025-03-13
ef_f59b5a52,1331,1331,0.0199699999999999,kg CO2e,0.9944346306015726,True,True,2025-03-13
ef_b1bc74d3,1332,1332,0.0182,kg CO2e,0.7343195992180848,True,False,2025-03-13
ef_eedc9938,1333,1333,0.02959,kg CO2e,0.8807658582095137,True,False,2025-03-13
ef_079ef9b9,1334,1334,0.01131,kg CO2e,0.9524135079701526,True,False,2025-03-13
ef_dbb4ae48,1335,1335,0.01935,kg CO2e,0.9737361112387524,True,True,2025-03-13
ef_d84f10ca,1336,1336,0.01915,kg CO2e,0.7119389040322159,True,False,2025-03-13
ef_3b2ec129,1337,1337,0.01028,kg CO2e,0.9360940841291688,True,False,2025-03-13
ef_e6c14115,1338,1338,0.02226,kg CO2e,0.8782889704748836,True,False,2025-03-13
ef_c80a9e07,1339,1339,0.01341,kg CO2e,0.993156700363392,True,False,2025-03-13
ef_272a2dbe,1340,1340,0.02289,kg CO2e,0.977043508656162,True,True,2025-03-13
ef_ca8b4d5d,1341,1341,0.02455,kg CO2e,0.7134044925187057,True,True,2025-03-13
ef_7e18c87e,1342,1342,0.02231,kg CO2e,0.7560037486796026,True,False,2025-03-13
ef_1b0e17fd,1343,1343,0.0104,kg CO2e,0.8274914167581203,True,False,2025-03-13
ef_7afb5d48,1344,1344,0.02572,kg CO2e,0.8434703301454186,True,False,2025-03-13
ef_a3c320ae,1345,1345,0.01891,kg CO2e,0.8480750186480877,True,False,2025-03-13
ef_9e2c59e9,1346,1346,0.00393,kg CO2e,0.8455288004037291,False,False,2025-03-13
ef_0ba4b78d,1347,1347,0.02963,kg CO2e,0.9002102975756578,True,False,2025-03-13
ef_4cb5ea2e,1348,1348,0.01762,kg CO2e,0.9068928771052756,True,True,2025-03-13
ef_798b35b0,1349,1349,0.02087,kg CO2e,0.8847524026118376,True,False,2025-03-13
ef_4865b493,1350,1350,0.11356,kg CO2e,0.9772889951393986,True,False,2025-03-13
ef_2dc1a0a3,1351,1351,0.02689,kg CO2e,0.7086824610103254,True,False,2025-03-13
ef_70fd513a,1352,1352,0.00515,kg CO2e,0.8050250317879099,False,True,2025-03-13
ef_8945eced,1353,1353,0.0245,kg CO2e,0.8732349608698673,True,False,2025-03-13
ef_b4e6cafc,1354,1354,0.02221,kg CO2e,0.9503501076323678,True,False,2025-03-13
ef_90db6a23,1355,1355,0.02643,kg CO2e,0.9286840909174696,True,True,2025-03-13
ef_708dacb5,1356,1356,0.00331,kg CO2e,0.9130855830393824,False,True,2025-03-13
ef_d7d6745a,1357,1357,0.02384,kg CO2e,0.8350589333920526,True,True,2025-03-13
ef_769212df,1358,1358,0.02309,kg CO2e,0.9933810511223072,True,False,2025-03-13
ef_9a25a41a,1359,1359,0.02354,kg CO2e,0.8852369065327992,True,False,2025-03-13
ef_3c770066,1360,1360,0.01384,kg CO2e,0.7138474550463346,True,False,2025-03-13
ef_e47a64ba,1361,1361,0.00437,kg CO2e,0.73437145306956,False,False,2025-03-13
ef_747454b5,1362,1362,0.02986,kg CO2e,0.7714547466764567,True,False,2025-03-13
ef_e8482dff,1363,1363,0.01409,kg CO2e,0.7471164924649564,True,False,2025-03-13
ef_495d1f0e,1364,1364,0.02673,kg CO2e,0.9916539363343568,True,True,2025-03-13
ef_7d052c61,1365,1365,0.01053,kg CO2e,0.7776070613638186,True,False,2025-03-13
ef_2696cec5,1366,1366,0.00993,kg CO2e,0.7281273092908686,True,False,2025-03-13
ef_e29f6469,1367,1367,0.01858,kg CO2e,0.8582688996255478,True,False,2025-03-13
ef_76c5b98c,1368,1368,0.02657,kg CO2e,0.8503644600346456,True,False,2025-03-13
ef_6089bf28,1369,1369,0.02327,kg CO2e,0.7456861739527915,True,False,2025-03-13
ef_585fb063,1370,1370,0.0163999999999999,kg CO2e,0.8176679634669602,True,False,2025-03-13
ef_dbf77f4e,1371,1371,0.0275599999999999,kg CO2e,0.7364200377218406,True,False,2025-03-13
ef_c33a24e0,1372,1372,0.00572,kg CO2e,0.7427816602837446,False,False,2025-03-13
ef_37d0951c,1373,1373,0.02502,kg CO2e,0.8025264022635296,True,False,2025-03-13
ef_831f7a5c,1374,1374,0.0048,kg CO2e,0.7044131014739496,False,False,2025-03-13
ef_8bf090d8,1375,1375,0.00649,kg CO2e,0.8714426578129566,False,True,2025-03-13
ef_7c86a3a8,1376,1376,0.02427,kg CO2e,0.882261453533285,True,False,2025-03-13
ef_5643c93a,1377,1377,0.01422,kg CO2e,0.8651861073997514,True,False,2025-03-13
ef_e3747305,1378,1378,0.01272,kg CO2e,0.7291692836648775,True,False,2025-03-13
ef_03ff87db,1379,1379,0.00484,kg CO2e,0.9603174511631052,False,True,2025-03-13
ef_14780530,1380,1380,0.02866,kg CO2e,0.7352032512107807,True,False,2025-03-13
ef_27b1e430,1381,1381,0.01241,kg CO2e,0.8787714301737483,True,False,2025-03-13
ef_86d19fb0,1382,1382,0.00814,kg CO2e,0.8953893804461798,False,False,2025-03-13
ef_b785978a,1383,1383,0.00807,kg CO2e,0.8872410420014515,False,False,2025-03-13
ef_45d5e9db,1384,1384,0.00563,kg CO2e,0.9271012999042724,False,False,2025-03-13
ef_51e123f5,1385,1385,0.01805,kg CO2e,0.815731956768797,True,False,2025-03-13
ef_1d725e5b,1386,1386,0.01617,kg CO2e,0.7304673696907297,True,False,2025-03-13
ef_3918d5e9,1387,1387,0.00206,kg CO2e,0.8094412194638275,False,True,2025-03-13
ef_42db8ec6,1388,1388,0.01089,kg CO2e,0.8795353642257273,True,False,2025-03-13
ef_b43dd055,1389,1389,0.00833,kg CO2e,0.9190994102580076,False,False,2025-03-13
ef_6fbd8422,1390,1390,0.01703,kg CO2e,0.7553082624542188,True,False,2025-03-13
ef_194f7788,1391,1391,0.00378,kg CO2e,0.9589267967564123,False,False,2025-03-13
ef_834199b8,1392,1392,0.02684,kg CO2e,0.8821499892229675,True,False,2025-03-13
ef_3e896324,1393,1393,0.02495,kg CO2e,0.9553261355789732,True,False,2025-03-13
ef_49878460,1394,1394,0.0239899999999999,kg CO2e,0.8990237930330065,True,False,2025-03-13
ef_795c1f5c,1395,1395,0.0128,kg CO2e,0.916236498245576,True,False,2025-03-13
ef_592c2c29,1396,1396,0.01131,kg CO2e,0.7101749158091609,True,False,2025-03-13
ef_d8168d6e,1397,1397,0.01116,kg CO2e,0.776837888085873,True,False,2025-03-13
ef_f327d2e7,1398,1398,0.00846,kg CO2e,0.9366646130506292,False,False,2025-03-13
