entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags,is_outlier,metadata
OPENLCA_Glass_Glass_-_Production_Nitrous_oxide,Glass - Production,process,0.015535556757956192,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Processing_Carbon_dioxide,Glass - Processing,process,1.2672709536514175,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Processing_Methane,Glass - Processing,process,0.06272820183970146,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Processing_Nitrous_oxide,Glass - Processing,process,0.012823244195708218,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Distribution_Carbon_dioxide,Glass - Distribution,process,4.913573262048325,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Distribution_Methane,Glass - Distribution,process,0.2512775137060929,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Distribution_Nitrous_oxide,Glass - Distribution,process,0.04365421791442305,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Use_Carbon_dioxide,Glass - Use,process,4.071024737831323,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Use_Methane,Glass - Use,process,0.2007579768058278,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Use_Nitrous_oxide,Glass - Use,process,0.04703683118891609,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_End-of-life_Carbon_dioxide,Glass - End-of-life,process,2.9118327829089212,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_End-of-life_Methane,Glass - End-of-life,process,0.16811908067715456,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_End-of-life_Nitrous_oxide,Glass - End-of-life,process,0.024824866856436718,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Recycling_Carbon_dioxide,Glass - Recycling,process,1.5761570970685816,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Recycling_Methane,Glass - Recycling,process,0.07656286378829309,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Recycling_Nitrous_oxide,Glass - Recycling,process,0.015039713830301546,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Disposal_Carbon_dioxide,Glass - Disposal,process,5.62937975500139,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Disposal_Methane,Glass - Disposal,process,0.22642653682772723,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Disposal_Nitrous_oxide,Glass - Disposal,process,0.04599433538710222,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Transport_Carbon_dioxide,Glass - Transport,process,2.5969921799877955,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Transport_Methane,Glass - Transport,process,0.12868757758741656,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Transport_Nitrous_oxide,Glass - Transport,process,0.021368847031713323,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Storage_Carbon_dioxide,Glass - Storage,process,4.174184036207814,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Storage_Methane,Glass - Storage,process,0.1777194413621629,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Storage_Nitrous_oxide,Glass - Storage,process,0.049329547463044486,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Extraction_Carbon_dioxide,Glass - Extraction,process,4.408358137444402,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Extraction_Methane,Glass - Extraction,process,0.2456642509092281,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Extraction_Nitrous_oxide,Glass - Extraction,process,0.050447250688984244,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Refining_Carbon_dioxide,Glass - Refining,process,1.9583846544939472,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Refining_Methane,Glass - Refining,process,0.08238178953860792,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Refining_Nitrous_oxide,Glass - Refining,process,0.018469950740379246,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Assembly_Carbon_dioxide,Glass - Assembly,process,2.0883776848783007,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Assembly_Methane,Glass - Assembly,process,0.11102213934120492,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Assembly_Nitrous_oxide,Glass - Assembly,process,0.020377156016552222,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Packaging_Carbon_dioxide,Glass - Packaging,process,3.4909552169671856,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Packaging_Methane,Glass - Packaging,process,0.21001259976063097,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Packaging_Nitrous_oxide,Glass - Packaging,process,0.0351339816206105,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Maintenance_Carbon_dioxide,Glass - Maintenance,process,2.3277314490534047,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Maintenance_Methane,Glass - Maintenance,process,0.09986394889899107,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Maintenance_Nitrous_oxide,Glass - Maintenance,process,0.019795174218278436,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Combustion_Carbon_dioxide,Glass - Combustion,process,1.0949946602195355,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Combustion_Methane,Glass - Combustion,process,0.07089120765896251,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Combustion_Nitrous_oxide,Glass - Combustion,process,0.011986667823799157,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Treatment_Carbon_dioxide,Glass - Treatment,process,4.0611743815315835,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Treatment_Methane,Glass - Treatment,process,0.21972735414813852,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Glass""}"
OPENLCA_Glass_Glass_-_Treatment_Nitrous_oxide,Glass - Treatment,process,0.05282634724281075,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Glass', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Glass""}"
OPENLCA_Cement_Cement_-_Production_Carbon_dioxide,Cement - Production,process,4.274228174895567,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Production_Methane,Cement - Production,process,0.17410972126064578,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Production_Nitrous_oxide,Cement - Production,process,0.043829298665397025,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Processing_Carbon_dioxide,Cement - Processing,process,1.7666093920426575,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Processing_Methane,Cement - Processing,process,0.10061308397333388,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Processing_Nitrous_oxide,Cement - Processing,process,0.015451425662094405,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Processing"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Distribution_Carbon_dioxide,Cement - Distribution,process,4.220351906740837,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Distribution_Methane,Cement - Distribution,process,0.2228660221504687,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Distribution_Nitrous_oxide,Cement - Distribution,process,0.04789724009845017,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Distribution"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Use_Carbon_dioxide,Cement - Use,process,2.5556543628302646,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Use_Methane,Cement - Use,process,0.10454737341474304,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Use_Nitrous_oxide,Cement - Use,process,0.020891332086018087,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Use"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_End-of-life_Carbon_dioxide,Cement - End-of-life,process,3.0415224788166624,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_End-of-life_Methane,Cement - End-of-life,process,0.13461955617660532,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_End-of-life_Nitrous_oxide,Cement - End-of-life,process,0.02534096225766724,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""End-of-life"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Recycling_Carbon_dioxide,Cement - Recycling,process,4.124527586424576,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Recycling_Methane,Cement - Recycling,process,0.24072353880232455,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Recycling_Nitrous_oxide,Cement - Recycling,process,0.0421168897100852,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Recycling"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Disposal_Carbon_dioxide,Cement - Disposal,process,5.026889346507626,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Disposal_Methane,Cement - Disposal,process,0.17079328885509085,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Disposal_Nitrous_oxide,Cement - Disposal,process,0.04429788597947621,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Disposal"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Transport_Carbon_dioxide,Cement - Transport,process,3.387247390084479,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Transport_Methane,Cement - Transport,process,0.18731678964973417,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Transport_Nitrous_oxide,Cement - Transport,process,0.033609024430883705,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Transport"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Storage_Carbon_dioxide,Cement - Storage,process,1.4005064042480377,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Storage_Methane,Cement - Storage,process,0.06687755274009163,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Storage_Nitrous_oxide,Cement - Storage,process,0.014573774080872324,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Storage"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Extraction_Carbon_dioxide,Cement - Extraction,process,3.598251736136813,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Extraction_Methane,Cement - Extraction,process,0.1945239312489482,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Extraction_Nitrous_oxide,Cement - Extraction,process,0.037741650022542234,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Extraction"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Refining_Carbon_dioxide,Cement - Refining,process,0.8845575978494151,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Refining_Methane,Cement - Refining,process,0.047730158558418244,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Refining_Nitrous_oxide,Cement - Refining,process,0.008058253214666447,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Refining"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Assembly_Carbon_dioxide,Cement - Assembly,process,1.6604593689788634,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Assembly_Methane,Cement - Assembly,process,0.09038913925617313,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Assembly_Nitrous_oxide,Cement - Assembly,process,0.02115662458810133,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Assembly"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Packaging_Carbon_dioxide,Cement - Packaging,process,3.065219017864828,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Packaging_Methane,Cement - Packaging,process,0.16883533987762073,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Packaging_Nitrous_oxide,Cement - Packaging,process,0.031078456919018574,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Packaging"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Maintenance_Carbon_dioxide,Cement - Maintenance,process,0.8230294764636468,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Maintenance_Methane,Cement - Maintenance,process,0.03941865467954021,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Maintenance_Nitrous_oxide,Cement - Maintenance,process,0.006834706884550165,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Maintenance"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Combustion_Carbon_dioxide,Cement - Combustion,process,4.848022428735388,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Combustion_Methane,Cement - Combustion,process,0.21107520604163613,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Combustion_Nitrous_oxide,Cement - Combustion,process,0.04085482188725102,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Combustion"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Treatment_Carbon_dioxide,Cement - Treatment,process,4.057499598547753,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Treatment_Methane,Cement - Treatment,process,0.2259617388007698,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Methane']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Cement""}"
OPENLCA_Cement_Cement_-_Treatment_Nitrous_oxide,Cement - Treatment,process,0.03693738235343364,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Cement', 'flow:Nitrous oxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Treatment"", ""category"": ""Cement""}"
OPENLCA_Pharmaceuticals_Pharmaceuticals_-_Production_Carbon_dioxide,Pharmaceuticals - Production,process,3.971831791065885,kg CO2e,GLB,OpenLCA,0.7,2025-03-13,"['category:Pharmaceuticals', 'flow:Carbon dioxide']",False,"{""source"": ""OpenLCA"", ""process_type"": ""Production"", ""category"": ""Pharmaceuticals""}"
