entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags
Natural gas extraction,Natural gas extraction,product,5.00736202682249,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Food processing,Food processing,product,2.7269325826411226,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Textiles,Textiles,product,3.539589068017944,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Wood products,Wood products,product,2.804161318070123,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Paper products,Paper products,product,4.268310010508632,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Chemical products,Chemical products,product,3.2181352034797546,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Plastic products,Plastic products,product,0.9418929713423748,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Glass products,Glass products,product,1.5925234510303627,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Metal products,Metal products,product,1.3956447976877642,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Machinery,Machinery,product,3.55176567966808,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Electronics,Electronics,product,2.733357230124106,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Vehicles,Vehicles,product,1.4897562708763026,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Electricity,Electricity,product,15.890094040394942,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Water supply,Water supply,product,1.7560378710622615,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Waste management,Waste management,product,1.3603192815306997,kg CO2e/EUR,GB,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:GB']
Crop cultivation,Crop cultivation,product,1.8685017382016615,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Animal farming,Animal farming,product,2.7032326122162873,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Forestry,Forestry,product,5.404543236706328,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Fishing,Fishing,product,7.256207639694042,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Coal mining,Coal mining,product,8.617866078683493,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Oil extraction,Oil extraction,product,10.029478013419736,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Natural gas extraction,Natural gas extraction,product,6.363664247570504,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Food processing,Food processing,product,3.9829903131595894,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Textiles,Textiles,product,4.123837088569347,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Wood products,Wood products,product,2.9796340137739428,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Paper products,Paper products,product,1.1293457215042786,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Chemical products,Chemical products,product,3.504717864293226,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Plastic products,Plastic products,product,5.175982614869961,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Glass products,Glass products,product,4.046367566502579,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Metal products,Metal products,product,0.5709839260863446,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Machinery,Machinery,product,1.0351748505337448,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Electronics,Electronics,product,3.5710670503518527,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Vehicles,Vehicles,product,1.909703842012975,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Electricity,Electricity,product,7.289054677173546,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Water supply,Water supply,product,4.624660102769143,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Waste management,Waste management,product,3.2295887843316353,kg CO2e/EUR,US,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:US']
Crop cultivation,Crop cultivation,product,2.238913926075768,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Animal farming,Animal farming,product,2.020648212590007,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Forestry,Forestry,product,2.904633150585453,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Fishing,Fishing,product,4.248908012010079,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Coal mining,Coal mining,product,14.775047196861246,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Oil extraction,Oil extraction,product,5.0900069042247384,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Natural gas extraction,Natural gas extraction,product,15.67454988808436,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Food processing,Food processing,product,1.618836006582197,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Textiles,Textiles,product,4.649776445543486,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Wood products,Wood products,product,2.8803519378297593,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Paper products,Paper products,product,1.936187869442903,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Chemical products,Chemical products,product,3.0355743144084646,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Plastic products,Plastic products,product,3.9172098138658966,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Glass products,Glass products,product,1.3438323843527726,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Metal products,Metal products,product,1.3321945848109191,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Machinery,Machinery,product,2.1950737112396097,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Electronics,Electronics,product,1.1262900608782616,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Vehicles,Vehicles,product,1.2086409549908457,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Electricity,Electricity,product,5.532004351159388,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Water supply,Water supply,product,4.089947654569328,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Waste management,Waste management,product,4.657332577786866,kg CO2e/EUR,JP,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:JP']
Crop cultivation,Crop cultivation,product,4.374158376890496,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Animal farming,Animal farming,product,6.302448470847343,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Forestry,Forestry,product,7.720002424284794,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Fishing,Fishing,product,3.1878413148868607,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Coal mining,Coal mining,product,27.118921756032453,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Oil extraction,Oil extraction,product,17.5507498926958,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Natural gas extraction,Natural gas extraction,product,18.22956985985885,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Food processing,Food processing,product,5.256938115680822,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Textiles,Textiles,product,1.977440683373059,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Wood products,Wood products,product,4.901525722107044,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Paper products,Paper products,product,1.762666284178577,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Chemical products,Chemical products,product,7.127811646783548,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Plastic products,Plastic products,product,2.7913897715368736,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Glass products,Glass products,product,5.137155364120268,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Metal products,Metal products,product,4.668901811517162,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Machinery,Machinery,product,2.540526142485279,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Electronics,Electronics,product,3.545576656471468,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Vehicles,Vehicles,product,3.256825801928378,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Electricity,Electricity,product,26.490051348912463,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Water supply,Water supply,product,4.520757576663458,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Waste management,Waste management,product,1.592701344256258,kg CO2e/EUR,CN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CN']
Crop cultivation,Crop cultivation,product,3.244957015018312,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Animal farming,Animal farming,product,3.988412775057741,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Forestry,Forestry,product,1.3469528185408453,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Fishing,Fishing,product,7.241373627470508,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Coal mining,Coal mining,product,16.32917703250419,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Oil extraction,Oil extraction,product,13.056433974882887,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Natural gas extraction,Natural gas extraction,product,12.867634325547014,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Food processing,Food processing,product,1.2571192551091137,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Textiles,Textiles,product,1.3059084207889196,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Wood products,Wood products,product,1.219589159576778,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Paper products,Paper products,product,4.735696675622997,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Chemical products,Chemical products,product,3.9330533094356017,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Plastic products,Plastic products,product,2.594001160624773,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Glass products,Glass products,product,4.9511645702475935,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Metal products,Metal products,product,3.6690505267859392,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Machinery,Machinery,product,3.275034312001726,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Electronics,Electronics,product,0.9730347828879616,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Vehicles,Vehicles,product,4.5922285174925594,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Electricity,Electricity,product,8.368470676295434,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Water supply,Water supply,product,3.096103960166445,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Waste management,Waste management,product,3.9576465479763496,kg CO2e/EUR,CA,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:CA']
Crop cultivation,Crop cultivation,product,3.2165870306036988,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Animal farming,Animal farming,product,5.890247269628856,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Forestry,Forestry,product,5.227170242119602,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Fishing,Fishing,product,5.8476618175257435,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Coal mining,Coal mining,product,11.744037604712574,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Oil extraction,Oil extraction,product,6.389042252125319,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Natural gas extraction,Natural gas extraction,product,16.823784111659876,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Food processing,Food processing,product,4.69202956814563,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Textiles,Textiles,product,4.378324376048626,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Wood products,Wood products,product,3.5748522095090505,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Paper products,Paper products,product,2.045165823015979,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Chemical products,Chemical products,product,4.93876734296499,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Plastic products,Plastic products,product,0.7122571098372641,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Glass products,Glass products,product,3.9926290501357657,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Metal products,Metal products,product,4.161017720735733,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Machinery,Machinery,product,3.374239510613355,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Electronics,Electronics,product,0.558530770468151,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Vehicles,Vehicles,product,4.427362858119046,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Electricity,Electricity,product,15.53117693877779,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Water supply,Water supply,product,4.637035871780244,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Waste management,Waste management,product,4.612963093783917,kg CO2e/EUR,KR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:KR']
Crop cultivation,Crop cultivation,product,7.521860380071623,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Animal farming,Animal farming,product,3.9562326208816225,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Forestry,Forestry,product,3.419591900586732,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Fishing,Fishing,product,7.122470536238097,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Coal mining,Coal mining,product,5.061886317482255,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Oil extraction,Oil extraction,product,13.569906540616635,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Natural gas extraction,Natural gas extraction,product,12.596143637796448,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Food processing,Food processing,product,1.3642994227519778,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Textiles,Textiles,product,3.1180235816124955,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Wood products,Wood products,product,4.478433071669798,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Paper products,Paper products,product,1.477100710891984,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Chemical products,Chemical products,product,4.876677278130989,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Plastic products,Plastic products,product,2.724719240979078,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Glass products,Glass products,product,3.6814470421162135,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Metal products,Metal products,product,3.734901725857142,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Machinery,Machinery,product,3.491659746740369,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Electronics,Electronics,product,1.1362945811891207,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Vehicles,Vehicles,product,1.4803309658052652,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Electricity,Electricity,product,7.691125525253673,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Water supply,Water supply,product,2.835350923270608,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Waste management,Waste management,product,2.5771740359744157,kg CO2e/EUR,BR,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:BR']
Crop cultivation,Crop cultivation,product,4.846114583154332,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Animal farming,Animal farming,product,6.506189943192287,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Forestry,Forestry,product,3.127250215571537,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Fishing,Fishing,product,9.323804210068328,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Coal mining,Coal mining,product,21.753057879400473,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Oil extraction,Oil extraction,product,21.602053425415104,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Natural gas extraction,Natural gas extraction,product,15.300754263988583,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Food processing,Food processing,product,5.78429047158107,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Textiles,Textiles,product,4.6693449513508,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Wood products,Wood products,product,5.524494164406188,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Paper products,Paper products,product,3.761586277890219,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Chemical products,Chemical products,product,4.836810208434148,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Plastic products,Plastic products,product,4.383870885477093,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Glass products,Glass products,product,3.408995772940829,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Metal products,Metal products,product,3.034928623827784,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Machinery,Machinery,product,2.5211680489695816,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Electronics,Electronics,product,2.5611700751995055,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Vehicles,Vehicles,product,3.409346951331059,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Electricity,Electricity,product,14.397297043815806,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Water supply,Water supply,product,1.4034027971021354,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Waste management,Waste management,product,6.386185066579583,kg CO2e/EUR,IN,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:IN']
Crop cultivation,Crop cultivation,product,6.543750488911504,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Animal farming,Animal farming,product,3.0450603915675836,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Forestry,Forestry,product,7.179858965013087,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Fishing,Fishing,product,6.941170062878334,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Coal mining,Coal mining,product,16.670701548880952,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Oil extraction,Oil extraction,product,17.3258321755227,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Natural gas extraction,Natural gas extraction,product,12.649488075374691,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Food processing,Food processing,product,2.6137944667887627,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Textiles,Textiles,product,3.492510726422371,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Wood products,Wood products,product,1.9179745215273905,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Paper products,Paper products,product,3.0944775294006654,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Chemical products,Chemical products,product,4.394786634121092,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Plastic products,Plastic products,product,3.024418919856811,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Glass products,Glass products,product,0.9059563505541371,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Metal products,Metal products,product,1.8998091630056615,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Machinery,Machinery,product,4.54380908906812,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Electronics,Electronics,product,2.5640162998389746,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Vehicles,Vehicles,product,2.219036770272023,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Electricity,Electricity,product,5.03187625415887,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Water supply,Water supply,product,3.7290637738130545,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Waste management,Waste management,product,3.1809066766971315,kg CO2e/EUR,MX,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:MX']
Crop cultivation,Crop cultivation,product,5.545701742655206,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Animal farming,Animal farming,product,4.330480547364594,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Forestry,Forestry,product,4.815140980751495,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Fishing,Fishing,product,1.608956384148625,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Coal mining,Coal mining,product,11.959179342649357,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Oil extraction,Oil extraction,product,24.778091402149737,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Natural gas extraction,Natural gas extraction,product,11.231857672160793,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Food processing,Food processing,product,3.294647299353191,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
Textiles,Textiles,product,3.1128719303807695,kg CO2e/EUR,RU,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:RU']
