LCI_Name,ProductName,PEF_categoria,Climate_change_-_total,Unit,DQR
2236,Spices and Herb 121,Spices and Herbs,1.72,kg,0.7363544118212872
2237,Spices and Herb 122,Spices and Herbs,3.58,kg,0.994901227235509
2238,Spices and Herb 123,Spices and Herbs,0.6,kg,0.7844248231470194
2239,Spices and Herb 124,Spices and Herbs,1.54,kg,0.7330072817207374
2240,Spices and Herb 125,Spices and Herbs,2.06,kg,0.7948640232478097
2241,Spices and Herb 126,Spices and Herbs,1.34,kg,0.9355162557723307
2242,Spices and Herb 127,Spices and Herbs,3.96,kg,0.9305948165874794
2243,Spices and Herb 128,Spices and Herbs,2.03,kg,0.7503212631347714
2244,Spices and Herb 129,Spices and Herbs,3.72,kg,0.9479173287136635
2245,Spices and Herb 130,Spices and Herbs,0.71,kg,0.9924244960290772
2246,Spices and Herb 131,Spices and Herbs,1.58,kg,0.7610788360416297
2247,Spices and Herb 132,Spices and Herbs,1.12,kg,0.9945387963947597
2248,Prepared Food 1,Prepared Foods,4.22,kg,0.893508370488729
2249,Prepared Food 2,Prepared Foods,4.53,kg,0.8844450411951491
2250,Prepared Food 3,Prepared Foods,3.3,kg,0.9462037265319414
2251,Prepared Food 4,Prepared Foods,4.14,kg,0.9426868417168398
2252,Prepared Food 5,Prepared Foods,4.29,kg,0.9171257676920509
2253,Prepared Food 6,Prepared Foods,4.09,kg,0.9770665721204365
2254,Prepared Food 7,Prepared Foods,0.72,kg,0.962170907608386
2255,Prepared Food 8,Prepared Foods,0.83,kg,0.868614564563969
2256,Prepared Food 9,Prepared Foods,2.45,kg,0.9817461968786506
2257,Prepared Food 10,Prepared Foods,4.43,kg,0.8736189019962838
2258,Prepared Food 11,Prepared Foods,2.97,kg,0.8566443322153502
2259,Prepared Food 12,Prepared Foods,0.85,kg,0.8812280966197998
2260,Prepared Food 13,Prepared Foods,1.44,kg,0.8631560840474681
2261,Prepared Food 14,Prepared Foods,4.5,kg,0.9182465335188779
2262,Prepared Food 15,Prepared Foods,13.21,kg,0.7589039748388782
2263,Prepared Food 16,Prepared Foods,3.13,kg,0.8666764209810719
2264,Prepared Food 17,Prepared Foods,2.93,kg,0.8134229946679213
2265,Prepared Food 18,Prepared Foods,3.57,kg,0.9761669206495691
2266,Prepared Food 19,Prepared Foods,2.58,kg,0.9456523101249008
2267,Prepared Food 20,Prepared Foods,0.9,kg,0.8579139604216771
2268,Prepared Food 21,Prepared Foods,3.61,kg,0.8896251454203563
2269,Prepared Food 22,Prepared Foods,4.13,kg,0.7959904962404283
2270,Prepared Food 23,Prepared Foods,3.89,kg,0.9712163481242022
2271,Prepared Food 24,Prepared Foods,4.2,kg,0.8943498487755259
2272,Prepared Food 25,Prepared Foods,2.52,kg,0.8528638005129988
2273,Prepared Food 26,Prepared Foods,4.62,kg,0.8355603244025799
2274,Prepared Food 27,Prepared Foods,3.35,kg,0.8851588187740087
2275,Prepared Food 28,Prepared Foods,4.67,kg,0.7559895589259454
2276,Prepared Food 29,Prepared Foods,3.58,kg,0.8912782277792558
2277,Prepared Food 30,Prepared Foods,4.04,kg,0.9393001675751321
2278,Prepared Food 31,Prepared Foods,2.71,kg,0.7467510173503756
2279,Prepared Food 32,Prepared Foods,0.85,kg,0.814861765147695
2280,Prepared Food 33,Prepared Foods,3.69,kg,0.749101927883831
2281,Prepared Food 34,Prepared Foods,2.19,kg,0.970536195885091
2282,Prepared Food 35,Prepared Foods,4.06,kg,0.7040860641419336
2283,Prepared Food 36,Prepared Foods,3.37,kg,0.8630484010424809
2284,Prepared Food 37,Prepared Foods,2.45,kg,0.8994383429051186
2285,Prepared Food 38,Prepared Foods,1.03,kg,0.9231047621511568
2286,Prepared Food 39,Prepared Foods,4.5,kg,0.8963038320299661
2287,Prepared Food 40,Prepared Foods,2.31,kg,0.7264698239137003
2288,Prepared Food 41,Prepared Foods,3.52,kg,0.8236081542437029
2289,Prepared Food 42,Prepared Foods,2.34,kg,0.7960097602490945
2290,Prepared Food 43,Prepared Foods,3.55,kg,0.9720020033316253
2291,Prepared Food 44,Prepared Foods,2.39,kg,0.8606519108873542
2292,Prepared Food 45,Prepared Foods,4.14,kg,0.9567993286822714
2293,Prepared Food 46,Prepared Foods,3.01,kg,0.829171956206925
2294,Prepared Food 47,Prepared Foods,3.48,kg,0.7507748503384369
2295,Prepared Food 48,Prepared Foods,4.08,kg,0.8421501077792675
2296,Prepared Food 49,Prepared Foods,4.11,kg,0.7732582441077368
2297,Prepared Food 50,Prepared Foods,2.25,kg,0.8023034618706667
2298,Prepared Food 51,Prepared Foods,3.67,kg,0.9403636432803649
2299,Prepared Food 52,Prepared Foods,0.96,kg,0.9661776265619355
2300,Prepared Food 53,Prepared Foods,4.88,kg,0.7673314192429695
2301,Prepared Food 54,Prepared Foods,4.43,kg,0.8371156391066499
2302,Prepared Food 55,Prepared Foods,3.47,kg,0.872744661070674
2303,Prepared Food 56,Prepared Foods,0.89,kg,0.8809920846311572
2304,Prepared Food 57,Prepared Foods,4.99,kg,0.7479921306467069
2305,Prepared Food 58,Prepared Foods,0.66,kg,0.7569639159329841
2306,Prepared Food 59,Prepared Foods,2.94,kg,0.7450045806672412
2307,Prepared Food 60,Prepared Foods,2.2,kg,0.9287052768341615
2308,Prepared Food 61,Prepared Foods,3.93,kg,0.7179106161400323
2309,Prepared Food 62,Prepared Foods,1.01,kg,0.7209981147089892
2310,Prepared Food 63,Prepared Foods,3.66,kg,0.8310313156079131
2311,Prepared Food 64,Prepared Foods,2.05,kg,0.779988845752733
2312,Prepared Food 65,Prepared Foods,4.75,kg,0.8250279369890143
2313,Prepared Food 66,Prepared Foods,2.19,kg,0.7650570395250655
2314,Prepared Food 67,Prepared Foods,4.85,kg,0.7161812026106457
2315,Prepared Food 68,Prepared Foods,2.06,kg,0.7482789225407632
2316,Prepared Food 69,Prepared Foods,3.88,kg,0.9508741556597126
2317,Prepared Food 70,Prepared Foods,4.39,kg,0.7804934183833879
2318,Prepared Food 71,Prepared Foods,1.0,kg,0.9961878312633894
2319,Prepared Food 72,Prepared Foods,21.93,kg,0.8258984080740536
2320,Prepared Food 73,Prepared Foods,3.05,kg,0.8368421437136109
2321,Prepared Food 74,Prepared Foods,4.86,kg,0.9314783832199862
2322,Prepared Food 75,Prepared Foods,2.15,kg,0.7296277820009284
2323,Prepared Food 76,Prepared Foods,2.15,kg,0.8426891564916423
2324,Prepared Food 77,Prepared Foods,1.22,kg,0.7201074248160396
2325,Prepared Food 78,Prepared Foods,4.59,kg,0.8766481243681381
2326,Prepared Food 79,Prepared Foods,4.01,kg,0.9941414540894675
2327,Prepared Food 80,Prepared Foods,2.7,kg,0.8067208060511473
2328,Prepared Food 81,Prepared Foods,2.14,kg,0.8531897717485396
2329,Prepared Food 82,Prepared Foods,1.8,kg,0.8449324461085604
2330,Prepared Food 83,Prepared Foods,4.69,kg,0.7791053177600806
2331,Prepared Food 84,Prepared Foods,3.21,kg,0.9417386409544766
2332,Prepared Food 85,Prepared Foods,4.38,kg,0.8835299172553013
2333,Prepared Food 86,Prepared Foods,4.01,kg,0.904017041495069
2334,Prepared Food 87,Prepared Foods,4.94,kg,0.9012140787598997
2335,Prepared Food 88,Prepared Foods,4.65,kg,0.7727937200504619
2336,Prepared Food 89,Prepared Foods,3.99,kg,0.7262997824674907
2337,Prepared Food 90,Prepared Foods,3.2,kg,0.798135717625884
2338,Prepared Food 91,Prepared Foods,26.58,kg,0.9537686573076563
2339,Prepared Food 92,Prepared Foods,0.92,kg,0.9373451005305624
2340,Prepared Food 93,Prepared Foods,3.16,kg,0.8147689180918071
2341,Prepared Food 94,Prepared Foods,2.74,kg,0.9916202739283732
2342,Prepared Food 95,Prepared Foods,1.41,kg,0.7196404727478319
2343,Prepared Food 96,Prepared Foods,2.37,kg,0.9585343732959151
2344,Prepared Food 97,Prepared Foods,0.71,kg,0.9835347533434186
2345,Prepared Food 98,Prepared Foods,26.04,kg,0.8964121328222242
2346,Prepared Food 99,Prepared Foods,1.11,kg,0.8650338599301809
2347,Prepared Food 100,Prepared Foods,0.77,kg,0.8554072949352625
2348,Prepared Food 101,Prepared Foods,4.64,kg,0.9690591012541857
2349,Prepared Food 102,Prepared Foods,2.91,kg,0.7389389680573281
2350,Prepared Food 103,Prepared Foods,0.55,kg,0.8153525392071724
2351,Prepared Food 104,Prepared Foods,4.27,kg,0.7535667289297421
2352,Prepared Food 105,Prepared Foods,1.18,kg,0.8836538124498949
2353,Prepared Food 106,Prepared Foods,4.34,kg,0.8739482016171716
2354,Prepared Food 107,Prepared Foods,4.93,kg,0.85889504369795
2355,Prepared Food 108,Prepared Foods,0.68,kg,0.8740970488307747
2356,Prepared Food 109,Prepared Foods,0.89,kg,0.8145309837403738
2357,Prepared Food 110,Prepared Foods,0.84,kg,0.7728073718026939
2358,Prepared Food 111,Prepared Foods,2.31,kg,0.857218940979119
2359,Prepared Food 112,Prepared Foods,1.93,kg,0.7603551299663345
2360,Prepared Food 113,Prepared Foods,3.33,kg,0.790416299139422
2361,Prepared Food 114,Prepared Foods,4.51,kg,0.7741175669892845
2362,Prepared Food 115,Prepared Foods,0.83,kg,0.9838892877613369
2363,Prepared Food 116,Prepared Foods,1.68,kg,0.9228898033670584
2364,Prepared Food 117,Prepared Foods,0.76,kg,0.950397331921777
2365,Prepared Food 118,Prepared Foods,23.58,kg,0.8905548091457482
2366,Prepared Food 119,Prepared Foods,31.74,kg,0.8982336119526441
2367,Prepared Food 120,Prepared Foods,2.86,kg,0.970257607994417
2368,Prepared Food 121,Prepared Foods,3.29,kg,0.7807057167588012
2369,Prepared Food 122,Prepared Foods,4.12,kg,0.7042815854094561
2370,Prepared Food 123,Prepared Foods,0.56,kg,0.865532133767906
2371,Prepared Food 124,Prepared Foods,1.21,kg,0.8922796936225956
2372,Prepared Food 125,Prepared Foods,4.04,kg,0.9621669947120682
2373,Prepared Food 126,Prepared Foods,3.87,kg,0.8676791303797282
2374,Prepared Food 127,Prepared Foods,4.3,kg,0.8930074853062003
2375,Prepared Food 128,Prepared Foods,4.53,kg,0.8676398334885138
2376,Prepared Food 129,Prepared Foods,4.12,kg,0.7646246829612687
2377,Prepared Food 130,Prepared Foods,2.14,kg,0.9718587479861246
2378,Prepared Food 131,Prepared Foods,1.37,kg,0.7421999202898777
2379,Prepared Food 132,Prepared Foods,2.14,kg,0.9528986054958173
2380,Prepared Food 133,Prepared Foods,4.94,kg,0.7855352347222853
2381,Prepared Food 134,Prepared Foods,0.54,kg,0.7888404308671735
2382,Prepared Food 135,Prepared Foods,2.48,kg,0.9619137183257932
2383,Prepared Food 136,Prepared Foods,3.89,kg,0.9926153289519529
2384,Prepared Food 137,Prepared Foods,3.37,kg,0.8692702874056443
2385,Prepared Food 138,Prepared Foods,3.31,kg,0.7707457922986487
2386,Prepared Food 139,Prepared Foods,1.4,kg,0.8671943951506098
2387,Prepared Food 140,Prepared Foods,2.05,kg,0.8931458624569772
2388,Prepared Food 141,Prepared Foods,4.2,kg,0.8527833009616823
2389,Prepared Food 142,Prepared Foods,2.78,kg,0.8746962626312236
2390,Prepared Food 143,Prepared Foods,2.99,kg,0.9302196563951536
2391,Prepared Food 144,Prepared Foods,3.01,kg,0.937305462886945
2392,Prepared Food 145,Prepared Foods,0.89,kg,0.836268129166776
2393,Snack 1,Snacks,1.77,kg,0.8439481080561659
2394,Snack 2,Snacks,3.12,kg,0.7600929116959381
2395,Snack 3,Snacks,1.22,kg,0.7013744556274196
2396,Snack 4,Snacks,2.07,kg,0.784720226176537
2397,Snack 5,Snacks,3.32,kg,0.8330643022288063
2398,Snack 6,Snacks,3.66,kg,0.8911256023123455
2399,Snack 7,Snacks,2.45,kg,0.991913970684508
2400,Snack 8,Snacks,2.33,kg,0.7557541935002147
2401,Snack 9,Snacks,3.47,kg,0.7291076213559347
2402,Snack 10,Snacks,3.76,kg,0.8994471702163198
2403,Snack 11,Snacks,0.59,kg,0.7089634405598071
2404,Snack 12,Snacks,3.51,kg,0.7045223847296712
2405,Snack 13,Snacks,4.86,kg,0.7340311171769198
2406,Snack 14,Snacks,43.35,kg,0.8618751191207088
2407,Snack 15,Snacks,4.48,kg,0.9615453223853493
2408,Snack 16,Snacks,3.64,kg,0.7992895616857163
2409,Snack 17,Snacks,0.72,kg,0.9418951037052369
2410,Snack 18,Snacks,2.99,kg,0.9545926158645353
2411,Snack 19,Snacks,3.83,kg,0.8934563898480838
2412,Snack 20,Snacks,1.87,kg,0.9363523800317289
2413,Snack 21,Snacks,4.78,kg,0.7065492837077681
2414,Snack 22,Snacks,4.15,kg,0.8110893100080295
2415,Snack 23,Snacks,1.31,kg,0.8879421699830954
2416,Snack 24,Snacks,3.81,kg,0.8787955841692957
2417,Snack 25,Snacks,3.07,kg,0.8212747144167558
2418,Snack 26,Snacks,3.75,kg,0.7986108182213281
2419,Snack 27,Snacks,0.7,kg,0.7977210890866787
2420,Snack 28,Snacks,3.57,kg,0.7977447164939341
2421,Snack 29,Snacks,0.71,kg,0.8101937587975474
2422,Snack 30,Snacks,4.14,kg,0.8484520844890214
2423,Snack 31,Snacks,3.53,kg,0.7794449978638954
2424,Snack 32,Snacks,1.56,kg,0.7237443423148057
2425,Snack 33,Snacks,4.98,kg,0.7117637067836146
2426,Snack 34,Snacks,1.04,kg,0.9449296383705851
2427,Snack 35,Snacks,2.04,kg,0.9049397638476285
2428,Snack 36,Snacks,0.55,kg,0.8282482456409411
2429,Snack 37,Snacks,1.52,kg,0.8174937359811082
2430,Snack 38,Snacks,1.91,kg,0.9667327830715052
2431,Snack 39,Snacks,1.95,kg,0.9757003957711524
2432,Snack 40,Snacks,3.23,kg,0.7266004814188314
2433,Snack 41,Snacks,1.29,kg,0.8774185838139158
2434,Snack 42,Snacks,3.37,kg,0.9898522846323433
2435,Snack 43,Snacks,4.68,kg,0.7200504791962824
2436,Snack 44,Snacks,3.0,kg,0.966894073629528
2437,Snack 45,Snacks,0.88,kg,0.9021795993789892
2438,Snack 46,Snacks,4.53,kg,0.7340983375073328
2439,Snack 47,Snacks,1.51,kg,0.7928000444003802
2440,Snack 48,Snacks,4.64,kg,0.9353270455914766
2441,Snack 49,Snacks,3.77,kg,0.7047921369229592
2442,Snack 50,Snacks,3.66,kg,0.9777049089998803
2443,Snack 51,Snacks,2.68,kg,0.8281019501144229
2444,Snack 52,Snacks,2.15,kg,0.7440136205048121
2445,Snack 53,Snacks,11.7,kg,0.8203690059663488
2446,Snack 54,Snacks,4.95,kg,0.7439869551641465
2447,Snack 55,Snacks,4.54,kg,0.7406012546882902
2448,Snack 56,Snacks,2.62,kg,0.8500580432345011
2449,Snack 57,Snacks,3.17,kg,0.8214960354035843
2450,Snack 58,Snacks,2.35,kg,0.7817516451536363
2451,Snack 59,Snacks,36.85,kg,0.779431296872949
2452,Snack 60,Snacks,4.83,kg,0.9300890373883202
2453,Snack 61,Snacks,4.75,kg,0.7105195621349338
2454,Snack 62,Snacks,2.61,kg,0.9773817905570087
2455,Snack 63,Snacks,4.9,kg,0.9017365320261967
2456,Snack 64,Snacks,4.04,kg,0.7254868802038968
2457,Snack 65,Snacks,3.08,kg,0.8107841501539326
2458,Snack 66,Snacks,2.27,kg,0.9847870250097516
2459,Snack 67,Snacks,1.36,kg,0.9421996695411196
2460,Snack 68,Snacks,4.98,kg,0.7600305263288173
2461,Snack 69,Snacks,0.64,kg,0.7515283319728163
2462,Snack 70,Snacks,3.84,kg,0.8932072972241449
2463,Snack 71,Snacks,1.95,kg,0.7790616743380538
2464,Snack 72,Snacks,1.06,kg,0.8367208759109422
2465,Snack 73,Snacks,3.49,kg,0.717073533614106
2466,Snack 74,Snacks,0.75,kg,0.8986717289394427
2467,Snack 75,Snacks,0.97,kg,0.8004113717357773
2468,Snack 76,Snacks,2.63,kg,0.8007819815714876
2469,Snack 77,Snacks,3.98,kg,0.7932392497099658
2470,Snack 78,Snacks,4.77,kg,0.9412647311672682
2471,Snack 79,Snacks,31.87,kg,0.8636726167407817
2472,Snack 80,Snacks,3.94,kg,0.8022780546152406
2473,Snack 81,Snacks,0.66,kg,0.7865069758201352
2474,Snack 82,Snacks,3.33,kg,0.9469054744027747
2475,Snack 83,Snacks,1.15,kg,0.7120487733221161
2476,Snack 84,Snacks,3.48,kg,0.9935662662696726
2477,Snack 85,Snacks,1.87,kg,0.7556369189197455
2478,Snack 86,Snacks,32.43,kg,0.8302315417126858
2479,Snack 87,Snacks,0.98,kg,0.7006317523210707
2480,Snack 88,Snacks,4.96,kg,0.9314316159438267
2481,Snack 89,Snacks,3.11,kg,0.9220159140143657
2482,Snack 90,Snacks,1.69,kg,0.8855841502352169
2483,Snack 91,Snacks,2.57,kg,0.7728199627920682
2484,Snack 92,Snacks,1.22,kg,0.8659920125471365
2485,Snack 93,Snacks,3.83,kg,0.8389074799775756
2486,Snack 94,Snacks,3.02,kg,0.8565699508745341
2487,Snack 95,Snacks,0.61,kg,0.8382294540774764
2488,Snack 96,Snacks,1.12,kg,0.8819262677029209
2489,Snack 97,Snacks,2.11,kg,0.9309194045228606
2490,Snack 98,Snacks,4.85,kg,0.7697617909301315
2491,Snack 99,Snacks,0.69,kg,0.8370306011592754
2492,Snack 100,Snacks,1.63,kg,0.7708401251868793
2493,Snack 101,Snacks,2.55,kg,0.7826960751032321
2494,Snack 102,Snacks,2.22,kg,0.9230741691746468
2495,Egg 1,Eggs,4.07,kg,0.9791911681610778
2496,Egg 2,Eggs,41.01,kg,0.8154839481148887
2497,Egg 3,Eggs,1.02,kg,0.8213252504845563
2498,Egg 4,Eggs,1.96,kg,0.9397999409202916
2499,Egg 5,Eggs,0.64,kg,0.7973936097768993
2500,Egg 6,Eggs,2.49,kg,0.7873629284443431
2501,Egg 7,Eggs,2.74,kg,0.9997793725004684
2502,Egg 8,Eggs,4.9,kg,0.8809870290052858
2503,Egg 9,Eggs,1.58,kg,0.8324540433973706
2504,Egg 10,Eggs,6.48,kg,0.7818845807535062
2505,Egg 11,Eggs,1.83,kg,0.96891818167789
2506,Egg 12,Eggs,2.16,kg,0.7998339378215299
2507,Egg 13,Eggs,4.07,kg,0.9581518483647121
2508,Egg 14,Eggs,3.59,kg,0.9432195381589021
2509,Egg 15,Eggs,3.56,kg,0.9360009564289002
2510,Egg 16,Eggs,1.98,kg,0.8913702530040883
2511,Egg 17,Eggs,3.65,kg,0.944960120825697
2512,Egg 18,Eggs,1.76,kg,0.9761015715239474
2513,Egg 19,Eggs,4.83,kg,0.87397820034901
2514,Egg 20,Eggs,1.71,kg,0.8213396454228945
2515,Egg 21,Eggs,1.97,kg,0.7867364536638087
2516,Egg 22,Eggs,3.76,kg,0.8940907210414681
2517,Egg 23,Eggs,2.74,kg,0.8675298457491918
2518,Egg 24,Eggs,4.79,kg,0.9251357606525743
2519,Egg 25,Eggs,2.14,kg,0.9313916320299068
2520,Egg 26,Eggs,4.31,kg,0.8858696752156251
2521,Egg 27,Eggs,2.3,kg,0.8037070413139222
2522,Egg 28,Eggs,4.96,kg,0.8392859329760595
2523,Egg 29,Eggs,2.88,kg,0.7856671080184748
2524,Egg 30,Eggs,0.64,kg,0.8701566768573664
2525,Egg 31,Eggs,2.59,kg,0.8201549978821965
2526,Egg 32,Eggs,3.58,kg,0.84151309489118
2527,Egg 33,Eggs,2.13,kg,0.767721930545828
2528,Egg 34,Eggs,1.6,kg,0.9885872440862816
2529,Egg 35,Eggs,1.74,kg,0.7604050668496759
2530,Egg 36,Eggs,4.69,kg,0.9036594434258745
2531,Egg 37,Eggs,4.81,kg,0.8350671175079495
2532,Egg 38,Eggs,0.76,kg,0.846182538590693
2533,Egg 39,Eggs,1.03,kg,0.9747411330060899
2534,Egg 40,Eggs,3.33,kg,0.9935922446659009
2535,Egg 41,Eggs,2.06,kg,0.831117158268894
2536,Egg 42,Eggs,3.35,kg,0.9939026931197709
2537,Egg 43,Eggs,1.1,kg,0.7031442002623937
2538,Egg 44,Eggs,4.09,kg,0.9880402196196658
2539,Egg 45,Eggs,4.87,kg,0.8820356836733676
2540,Egg 46,Eggs,5.0,kg,0.7850222324413998
2541,Egg 47,Eggs,1.18,kg,0.8488009671486554
2542,Egg 48,Eggs,2.28,kg,0.7185888438469846
2543,Egg 49,Eggs,3.72,kg,0.7752595418192803
2544,Egg 50,Eggs,0.66,kg,0.9877488265256175
2545,Egg 51,Eggs,2.38,kg,0.7413387905309022
2546,Egg 52,Eggs,0.51,kg,0.9308489416912777
2547,Egg 53,Eggs,3.98,kg,0.7323802004212199
2548,Egg 54,Eggs,1.9,kg,0.8584966247292523
2549,Egg 55,Eggs,4.34,kg,0.8287323156518153
2550,Egg 56,Eggs,1.14,kg,0.8820282228789145
2551,Egg 57,Eggs,4.65,kg,0.8206010984495388
2552,Egg 58,Eggs,2.71,kg,0.9071532415424874
2553,Egg 59,Eggs,32.95,kg,0.7091179119125091
2554,Egg 60,Eggs,0.96,kg,0.9361895637987745
2555,Egg 61,Eggs,3.25,kg,0.8786484236288593
2556,Egg 62,Eggs,0.69,kg,0.9627152437860844
2557,Egg 63,Eggs,1.73,kg,0.8404837246606722
2558,Egg 64,Eggs,0.52,kg,0.7358863334643564
2559,Egg 65,Eggs,0.96,kg,0.7462551138861666
2560,Egg 66,Eggs,1.07,kg,0.8200945209297739
2561,Egg 67,Eggs,2.62,kg,0.8697464283633282
2562,Egg 68,Eggs,1.84,kg,0.8644167008215712
2563,Egg 69,Eggs,0.64,kg,0.7277793454181855
2564,Egg 70,Eggs,3.25,kg,0.9714619069545459
2565,Egg 71,Eggs,4.49,kg,0.8756986219698596
2566,Egg 72,Eggs,1.46,kg,0.9237309355874405
2567,Egg 73,Eggs,4.37,kg,0.8462902328028585
2568,Egg 74,Eggs,1.33,kg,0.9519418945219572
2569,Egg 75,Eggs,0.54,kg,0.9611436120832818
2570,Egg 76,Eggs,3.85,kg,0.8989091239085166
2571,Egg 77,Eggs,1.32,kg,0.9201865988612857
2572,Egg 78,Eggs,1.85,kg,0.8581434422052258
2573,Egg 79,Eggs,4.48,kg,0.7364303430933206
2574,Egg 80,Eggs,2.12,kg,0.7669747173279216
2575,Egg 81,Eggs,3.67,kg,0.7447076298293815
2576,Egg 82,Eggs,1.22,kg,0.9623665021603055
2577,Egg 83,Eggs,3.68,kg,0.8692559568266339
2578,Egg 84,Eggs,3.88,kg,0.8106148174470733
2579,Egg 85,Eggs,1.53,kg,0.7933463729241724
2580,Egg 86,Eggs,1.85,kg,0.8796667968153121
2581,Egg 87,Eggs,1.8,kg,0.7507047020790606
2582,Egg 88,Eggs,2.07,kg,0.9325028838767426
2583,Egg 89,Eggs,3.71,kg,0.845793124322421
2584,Egg 90,Eggs,2.74,kg,0.8053654116316415
2585,Egg 91,Eggs,1.72,kg,0.9507931509839462
2586,Egg 92,Eggs,4.62,kg,0.8351647708519242
2587,Egg 93,Eggs,3.23,kg,0.7223819054003451
2588,Egg 94,Eggs,4.4,kg,0.7716086585813081
2589,Egg 95,Eggs,2.99,kg,0.9753734341004725
2590,Processed Meat 1,Processed Meat,4.35,kg,0.7017565228038002
2591,Processed Meat 2,Processed Meat,14.81,kg,0.866094113207876
2592,Processed Meat 3,Processed Meat,25.1,kg,0.8275070654830865
2593,Processed Meat 4,Processed Meat,6.93,kg,0.8412213726290674
2594,Processed Meat 5,Processed Meat,21.86,kg,0.8403648214852634
2595,Processed Meat 6,Processed Meat,27.98,kg,0.7469001018242913
2596,Processed Meat 7,Processed Meat,11.07,kg,0.8394700073358972
2597,Processed Meat 8,Processed Meat,9.5,kg,0.8916352882697636
2598,Processed Meat 9,Processed Meat,16.98,kg,0.8937245000012631
2599,Processed Meat 10,Processed Meat,24.6,kg,0.7016238289811366
2600,Processed Meat 11,Processed Meat,15.3,kg,0.9777233895080152
2601,Processed Meat 12,Processed Meat,2.29,kg,0.8745264422057947
2602,Processed Meat 13,Processed Meat,21.61,kg,0.9330033711242847
2603,Processed Meat 14,Processed Meat,24.76,kg,0.9062994725008907
2604,Processed Meat 15,Processed Meat,4.09,kg,0.9271870310818439
2605,Processed Meat 16,Processed Meat,5.67,kg,0.8104764150360968
2606,Processed Meat 17,Processed Meat,21.18,kg,0.9394249146658243
2607,Processed Meat 18,Processed Meat,23.67,kg,0.8470831677127006
2608,Processed Meat 19,Processed Meat,29.4,kg,0.7753976975617498
2609,Processed Meat 20,Processed Meat,15.83,kg,0.7449074550589188
2610,Processed Meat 21,Processed Meat,39.89,kg,0.8169913771245353
2611,Processed Meat 22,Processed Meat,9.21,kg,0.7131155447191795
2612,Processed Meat 23,Processed Meat,26.8,kg,0.8449219761981386
2613,Processed Meat 24,Processed Meat,19.38,kg,0.8710872909732
2614,Processed Meat 25,Processed Meat,17.5,kg,0.9197870864260881
2615,Processed Meat 26,Processed Meat,22.43,kg,0.9319867871610066
2616,Processed Meat 27,Processed Meat,20.72,kg,0.7521351590865926
2617,Processed Meat 28,Processed Meat,2.38,kg,0.9137850839251445
2618,Processed Meat 29,Processed Meat,7.38,kg,0.8353060617449604
2619,Processed Meat 30,Processed Meat,3.92,kg,0.9710266458046567
2620,Processed Meat 31,Processed Meat,26.66,kg,0.8654604494163078
2621,Processed Meat 32,Processed Meat,12.69,kg,0.7203227452473676
2622,Processed Meat 33,Processed Meat,7.66,kg,0.8553411409252129
2623,Processed Meat 34,Processed Meat,10.41,kg,0.9474312403668357
2624,Processed Meat 35,Processed Meat,25.95,kg,0.9774926549117201
2625,Processed Meat 36,Processed Meat,29.56,kg,0.7975830600854404
2626,Processed Meat 37,Processed Meat,26.94,kg,0.7923696925487609
2627,Processed Meat 38,Processed Meat,10.15,kg,0.9822156781544099
2628,Processed Meat 39,Processed Meat,9.38,kg,0.997261738474942
2629,Processed Meat 40,Processed Meat,19.43,kg,0.926431760910922
2630,Processed Meat 41,Processed Meat,27.69,kg,0.837580721873597
2631,Processed Meat 42,Processed Meat,21.71,kg,0.7097225894417771
2632,Processed Meat 43,Processed Meat,7.19,kg,0.9748933828713111
2633,Processed Meat 44,Processed Meat,28.79,kg,0.7895264393123193
2634,Processed Meat 45,Processed Meat,2.21,kg,0.7677956327001755
2635,Processed Meat 46,Processed Meat,25.23,kg,0.9811559346968745
2636,Processed Meat 47,Processed Meat,21.31,kg,0.7216499737877666
2637,Processed Meat 48,Processed Meat,22.81,kg,0.8752795987033638
2638,Processed Meat 49,Processed Meat,17.76,kg,0.7524935016052562
2639,Processed Meat 50,Processed Meat,13.73,kg,0.7305148517718169
2640,Processed Meat 51,Processed Meat,23.97,kg,0.8117114825255642
2641,Processed Meat 52,Processed Meat,19.44,kg,0.8881511831364757
2642,Processed Meat 53,Processed Meat,17.48,kg,0.9061302512423689
2643,Processed Meat 54,Processed Meat,18.82,kg,0.861373599217028
2644,Processed Meat 55,Processed Meat,14.79,kg,0.9820027707376924
2645,Processed Meat 56,Processed Meat,5.04,kg,0.9650708644270413
2646,Processed Meat 57,Processed Meat,5.09,kg,0.8853968563955049
2647,Processed Meat 58,Processed Meat,7.08,kg,0.8194643468850528
2648,Processed Meat 59,Processed Meat,21.27,kg,0.9727478836375469
2649,Processed Meat 60,Processed Meat,14.19,kg,0.7715166064218552
2650,Processed Meat 61,Processed Meat,7.09,kg,0.9587671900091325
2651,Processed Meat 62,Processed Meat,18.42,kg,0.7099205697859858
2652,Processed Meat 63,Processed Meat,15.74,kg,0.855571604377824
2653,Processed Meat 64,Processed Meat,28.67,kg,0.9671614953283149
2654,Processed Meat 65,Processed Meat,8.06,kg,0.913307833944427
2655,Processed Meat 66,Processed Meat,7.27,kg,0.9388160184842476
2656,Processed Meat 67,Processed Meat,6.81,kg,0.9926180804084188
2657,Processed Meat 68,Processed Meat,14.55,kg,0.9509279937860681
2658,Processed Meat 69,Processed Meat,21.74,kg,0.9921449966595707
